topic_id,topic_name,subfield_name,field_name,domain_name
https://openalex.org/T11849,Intellectual Capital and Performance Analysis,Strategy and Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T11307,Domain Adaptation and Few-Shot Learning,Artificial Intelligence,Computer Science,Physical Sciences
https://openalex.org/T12790,Nursing Diagnosis and Documentation,"Issues, ethics and legal aspects",Nursing,Health Sciences
https://openalex.org/T13860,Arts and Performance Studies,Visual Arts and Performing Arts,Arts and Humanities,Social Sciences
https://openalex.org/T12848,Psychological Testing and Assessment,Applied Psychology,Psychology,Social Sciences
https://openalex.org/T11647,Workplace Violence and Bullying,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11945,Heat Transfer Mechanisms,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T12716,Congenital Anomalies and Fetal Surgery,Surgery,Medicine,Health Sciences
https://openalex.org/T13896,Health Services Management and Policy,General Health Professions,Health Professions,Health Sciences
https://openalex.org/T14034,Musicians’ Health and Performance,Rehabilitation,Medicine,Health Sciences
https://openalex.org/T12598,Cardiac Structural Anomalies and Repair,Surgery,Medicine,Health Sciences
https://openalex.org/T12583,Food Waste Reduction and Sustainability,Food Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T14094,Italy: Economic History and Contemporary Issues,Economics and Econometrics,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T12644,Wildlife-Road Interactions and Conservation,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T11976,Capital Investment and Risk Analysis,Finance,"Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T12112,Ammonia Synthesis and Nitrogen Reduction,Catalysis,Chemical Engineering,Physical Sciences
https://openalex.org/T13972,Business Law and Ethics,Accounting,"Business, Management and Accounting",Social Sciences
https://openalex.org/T11929,Cerebral Venous Sinus Thrombosis,Neurology,Medicine,Health Sciences
https://openalex.org/T14514,Medical Research and Practices,Medical Terminology,Health Professions,Health Sciences
https://openalex.org/T12090,Language and cultural evolution,Cultural Studies,Social Sciences,Social Sciences
https://openalex.org/T12924,Dermatological and Skeletal Disorders,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T11378,Gastrointestinal Bleeding Diagnosis and Treatment,Gastroenterology,Medicine,Health Sciences
https://openalex.org/T12870,Seedling growth and survival studies,Nature and Landscape Conservation,Environmental Science,Physical Sciences
https://openalex.org/T11972,Chromium effects and bioremediation,"Health, Toxicology and Mutagenesis",Environmental Science,Physical Sciences
https://openalex.org/T13100,Comparative Animal Anatomy Studies,Urology,Medicine,Health Sciences
https://openalex.org/T11009,Catalysis for Biomass Conversion,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T11569,Optical Coherence Tomography Applications,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T11431,Action Observation and Synchronization,Social Psychology,Psychology,Social Sciences
https://openalex.org/T12920,Healthcare and Environmental Waste Management,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T12588,Electronic and Structural Properties of Oxides,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T12856,Transgenic Plants and Applications,Biotechnology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T11749,Iterative Learning Control Systems,Control and Systems Engineering,Engineering,Physical Sciences
https://openalex.org/T13795,"Language, Communication, and Linguistic Studies",Communication,Social Sciences,Social Sciences
https://openalex.org/T13157,Cancer-related gene regulation,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T11953,"Neuroethics, Human Enhancement, Biomedical Innovations",Cognitive Neuroscience,Neuroscience,Life Sciences
https://openalex.org/T13340,Palliative and Oncologic Care,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T12806,Ocean Acidification Effects and Responses,Oceanography,Earth and Planetary Sciences,Physical Sciences
https://openalex.org/T11633,Prenatal Substance Exposure Effects,"Pediatrics, Perinatology and Child Health",Medicine,Health Sciences
https://openalex.org/T11390,Seaweed-derived Bioactive Compounds,Aquatic Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T13094,Mining and Gasification Technologies,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T13096,Family and Matrimonial Law,Law,Social Sciences,Social Sciences
https://openalex.org/T14300,Legal and Social Philosophy,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11082,Spacecraft Dynamics and Control,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T10938,Phase Change Materials Research,Mechanical Engineering,Engineering,Physical Sciences
https://openalex.org/T10817,Multicomponent Synthesis of Heterocycles,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T11315,Phase-change materials and chalcogenides,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T12459,Nerve Injury and Rehabilitation,Surgery,Medicine,Health Sciences
https://openalex.org/T14481,Renewable Energy and Sustainability,"Renewable Energy, Sustainability and the Environment",Energy,Physical Sciences
https://openalex.org/T12635,African studies and sociopolitical issues,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12109,"Race, Identity, and Education in Brazil",Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T12251,Synthesis and Catalytic Reactions,Organic Chemistry,Chemistry,Physical Sciences
https://openalex.org/T11823,Natural Resources and Economic Development,"General Economics, Econometrics and Finance","Economics, Econometrics and Finance",Social Sciences
https://openalex.org/T11921,Electroconvulsive Therapy Studies,Psychiatry and Mental health,Medicine,Health Sciences
https://openalex.org/T14473,Social and Economic Development in India,Sociology and Political Science,Social Sciences,Social Sciences
https://openalex.org/T11738,Ultrasound in Clinical Applications,Critical Care and Intensive Care Medicine,Medicine,Health Sciences
https://openalex.org/T13773,International Labor and Employment Law,Political Science and International Relations,Social Sciences,Social Sciences
https://openalex.org/T11250,Wave and Wind Energy Systems,Ocean Engineering,Engineering,Physical Sciences
https://openalex.org/T13784,Jewish Identity and Society,Demography,Social Sciences,Social Sciences
https://openalex.org/T12209,Bone and Joint Diseases,Orthopedics and Sports Medicine,Medicine,Health Sciences
https://openalex.org/T11973,Plant chemical constituents analysis,Plant Science,Agricultural and Biological Sciences,Life Sciences
https://openalex.org/T11487,Automotive and Human Injury Biomechanics,Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T12965,Wildlife Conservation and Criminology Analyses,Nature and Landscape Conservation,Environmental Science,Physical Sciences
https://openalex.org/T11966,Silk-based biomaterials and applications,Biomaterials,Materials Science,Physical Sciences
https://openalex.org/T13093,Electric Power Systems and Control,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12224,Nanofabrication and Lithography Techniques,Biomedical Engineering,Engineering,Physical Sciences
https://openalex.org/T12255,Biosimilars and Bioanalytical Methods,Immunology,Immunology and Microbiology,Life Sciences
https://openalex.org/T13548,Environmental and biological studies,Ecology,Environmental Science,Physical Sciences
https://openalex.org/T13756,International Environmental Law and Policies,"Management, Monitoring, Policy and Law",Environmental Science,Physical Sciences
https://openalex.org/T11554,Vascular Procedures and Complications,Pulmonary and Respiratory Medicine,Medicine,Health Sciences
https://openalex.org/T12150,Intestinal Malrotation and Obstruction Disorders,Surgery,Medicine,Health Sciences
https://openalex.org/T13355,Marketing and Advertising Strategies,Marketing,"Business, Management and Accounting",Social Sciences
https://openalex.org/T12634,Ureteral procedures and complications,Obstetrics and Gynecology,Medicine,Health Sciences
https://openalex.org/T11697,Numerical Methods and Algorithms,Computational Theory and Mathematics,Computer Science,Physical Sciences
https://openalex.org/T11958,Dental Erosion and Treatment,Orthodontics,Dentistry,Health Sciences
https://openalex.org/T13522,Cardiovascular Health and Risk Factors,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences
https://openalex.org/T11233,Advanced Adaptive Filtering Techniques,Computational Mechanics,Engineering,Physical Sciences
https://openalex.org/T11671,Fuzzy and Soft Set Theory,Management Science and Operations Research,Decision Sciences,Social Sciences
https://openalex.org/T13808,Construction Engineering and Safety,Civil and Structural Engineering,Engineering,Physical Sciences
https://openalex.org/T13326,Biochemical and Structural Characterization,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences
https://openalex.org/T13145,Crime and Detective Fiction Studies,Literature and Literary Theory,Arts and Humanities,Social Sciences
https://openalex.org/T11826,Ocular Infections and Treatments,Ophthalmology,Medicine,Health Sciences
https://openalex.org/T12309,solar cell performance optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences
https://openalex.org/T12178,Bird parasitology and diseases,Parasitology,Immunology and Microbiology,Life Sciences
https://openalex.org/T11708,Photochromic and Fluorescence Chemistry,Materials Chemistry,Materials Science,Physical Sciences
https://openalex.org/T14214,Space Exploration and Technology,Aerospace Engineering,Engineering,Physical Sciences
https://openalex.org/T11961,Neonatal and Maternal Infections,"Public Health, Environmental and Occupational Health",Medicine,Health Sciences
https://openalex.org/T13699,Public Spaces through Art,Urban Studies,Social Sciences,Social Sciences
https://openalex.org/T13163,Organizational Learning and Leadership,Organizational Behavior and Human Resource Management,"Business, Management and Accounting",Social Sciences
https://openalex.org/T13114,Image Processing Techniques and Applications,Media Technology,Engineering,Physical Sciences
https://openalex.org/T13171,Polymer Science and PVC,Polymers and Plastics,Materials Science,Physical Sciences
https://openalex.org/T13632,Marriage and Sexual Relationships,Sociology and Political Science,Social Sciences,Social Sciences
